Code,Name,Weight,Corr_Risk,Corr_Reversion
362,"Матрас детский, шт.",0.0018795744680851064,-0.011543675535500042,-0.3250637978094375
363,"Машина стиральная автоматическая, шт.",0.0022084745762711855,-0.0564703842836623,-0.11985632249321568
364,"Машина швейная, шт.",0.00010111111111111113,-0.24880342053806068,-0.3800309942628779
365,"Мёд пчелиный натуральный, кг",0.004415762711864405,-0.022330613240700917,-0.17488272130118848
366,Медикаменты,0.018809322033898297,-0.010836145603732228,0.002227504506992781
367,Междугородная телефонная связь,0.0006730508474576167,0.2160193364424441,-0.0476190476190476
368,Металлическая посуда и металлические предметы домашнего обихода,0.005393220338983053,-0.13911908420404254,-0.11120115509690352
369,"Металлочерепица, м2",0.000461864406779651,-0.2694472728539217,-0.17069078021717185
370,"Метамизол натрия (Анальгин отечественный), 500 мг, 10 таблеток",0.000494406779661007,0.3378418861472642,-0.02154620496867469
373,"Миксер, блендер, шт.",0.0011023728813559222,0.1065641705479227,-0.17187068238354228
374,"Мойка из нержавеющей стали для кухни, шт.",0.0006605084745762712,0.01641890021168039,0.0019436792943450778
375,"Мойка легкового автомобиля, услуга",0.0033260377358490566,-0.24200267097716394,0.08603129614066839
376,Молоко питьевое,0.00853322033898304,0.1424296722139113,0.545466560041454
377,Молоко питьевое и молочный напиток,0.00853322033898304,0.1424296722139113,0.545466560041454
378,"Молоко питьевое цельное пастеризованное 2,5-3,2% жирности, л",0.004864067796610167,-0.09542436917403449,0.10162805363153726
379,"Молоко питьевое цельное стерилизованное 2,5-3,2% жирности, л",0.003120338983050848,0.05045852791248665,0.2392921129234157
380,"Молоко сгущенное с сахаром, 400 г",0.001166271186440678,-0.2905615951362292,-0.03307451162126949
381,"Монитор для настольного компьютера, шт.",0.0006272881355932102,0.05198520049370009,-0.2865135214812508
382,"Морковь, кг",0.002256610169491525,0.07115207720448792,0.21752910648910131
383,Мороженое,0.0035772881355932208,-0.12664269795032726,0.005494483625617886
384,"Мороженое сливочное, кг",0.0035772881355932208,-0.12664269795032726,0.005494483625617886
386,"Музеи и выставки, билет",0.00013644067796610178,0.3246908325504069,-0.09600637205805099
387,Мука,0.007069322033898306,0.180492897719262,-0.36137197432070434
388,"Мука пшеничная, кг",0.007069322033898306,0.180492897719262,-0.36137197432070434
389,"Мыло туалетное, 100 г",0.0015525423728813567,0.1770480763729769,-0.2338592935005401
390,"Мыло хозяйственное, 200 г",0.001411525423728813,0.08527390497148261,-0.3753275739454519
391,Мясо животных,0.043756271186440696,-0.2658428520130174,0.562449699347811
